division,family,subfamily,tribe,genus,specific_epithet,subspecific_epithet,common_name,scientific_name,author,year_of_publication
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Euthalia,alpheda,liaoi,STREAKED BARON,Euthalia alpheda liaoi,SCHROEDER & TREADAWAY,1982
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Euthalia,alpheda,phelada,STREAKED BARON,Euthalia alpheda phelada,Semper,1888
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Euthalia,lubentina,goertzi,GAUDY BARON,Euthalia lubentina goertzi,JUMALON,1975
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Euthalia,lubentina,nadenya,GAUDY BARON,Euthalia lubentina nadenya,Fruhstorfer,1913
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Euthalia,lubentina,philippensis,GAUDY BARON,Euthalia lubentina philippensis,FRUHSTORFER,1899
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Euthalia,lusiada,lusiada,BARON,Euthalia lusiada lusiada,C. & R. Felder,1863
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Euthalia,mahadeva,rhamases,BLUE BARON,Euthalia mahadeva rhamases,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Euthalia,monina,,POWDERED BARON or MALAY BARON,Euthalia monina,Fabricius,1787
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Euthalia,monina,kayumanggia,POWDERED BARON or MALAY BARON,Euthalia monina kayumanggia,Treadaway & Nuyda,1994
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Euthalia,tanagra,,BARON,Euthalia tanagra,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lasippa,bella,,SAILER,Lasippa bella,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lasippa,ebusa,laetitia,SAILER,Lasippa ebusa laetitia,FRUHSTORFER,1908
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lasippa,illigera,alabatana,SAILER,Lasippa illigera alabatana,FRUHSTORFER,1908
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lasippa,illigera,hegesias,SAILER,Lasippa illigera hegesias,FRUHSTORFER,1912
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lasippa,illigera,illigera,SAILER,Lasippa illigera illigera,Eschscholtz,1821
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lebadea,martha,paulina,KNIGHT,Lebadea martha paulina,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lexias,damalis,damalis,ARCHDUKE,Lexias damalis damalis,Erichson,1834
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lexias,panopus,boholensis,ARCHDUKE,Lexias panopus boholensis,Okano & Okano,1988
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lexias,panopus,ingae,ARCHDUKE,Lexias panopus ingae,Schroeder & Treadaway,1987
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lexias,panopus,miscus,ARCHDUKE,Lexias panopus miscus,Fruhstorfer,1913
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lexias,pardalis,ellora,COMMON ARCHDUKE,Lexias pardalis ellora,FRUHSTORFER,1890
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lexias,pardalis,tethys,COMMON ARCHDUKE,Lexias pardalis tethys,Tsukada,1991
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lexias,satrapes,amlana,ARCHDUKE,Lexias satrapes amlana,Jumalon,1970
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lexias,satrapes,satrapes,ARCHDUKE,Lexias satrapes satrapes,C.& R. Felder,1861
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Lexias,satrapes,trapesa,ARCHDUKE,Lexias satrapes trapesa,SEMPER,1888
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Moduza,jumaloni,jumaloni,COMMANDER,Moduza jumaloni jumaloni,Schroeder,1976
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Moduza,mata,amida,COMMANDER,Moduza mata amida,Fruhstorfer,1912
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Moduza,mata,mata,COMMANDER,Moduza mata mata,MOORE,1858
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Moduza,nuydai,nuydai,COMMANDER,Moduza nuydai nuydai,Shirozu & Saigusa,1970
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Moduza,pintuyana,pintuyana,COMMANDER,Moduza pintuyana pintuyana,SEMPER,1878
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Moduza,procris,pausanias,COMMANDER,Moduza procris pausanias,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Moduza,thespias,,COMMANDER,Moduza thespias,Semper,1889
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Moduza,urdaneta,kawamurai,COMMANDER,Moduza urdaneta kawamurai,Hanafusa,1987
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Moduza,urdaneta,urdaneta,COMMANDER,Moduza urdaneta urdaneta,FELDER,1863
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Neptis,cymela,nitetus,SAILER,Neptis cymela nitetus,Hewitson,1868
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Neptis,mindorana,harpasa,TYPICAL SAILER,Neptis mindorana harpasa,Fruhstorfer,1912
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Neptis,mindorana,ilocana,TYPICAL SAILER,Neptis mindorana ilocana,C.& R.Felder,1863
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Neptis,mindorana,pseudosoma,TYPICAL SAILER,Neptis mindorana pseudosoma,Moore,1899
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Pantoporia,cyrilla,cyrilla,LASCAR,Pantoporia cyrilla cyrilla,C.& R. Felder,1863
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Pantoporia,dama,commixta,LASCAR,Pantoporia dama commixta,FRUHSTORFER,1908
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Pantoporia,dama,dama,LASCAR,Pantoporia dama dama,Moore,1858
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Pantoporia,hordonia,doronia,COMMON LASCAR,Pantoporia hordonia doronia,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Parthenos,sylvia,butlerinus,CLIPPER,Parthenos sylvia butlerinus,Fruhstorfer,1898
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Parthenos,sylvia,philippensis,BROWN CLIPPER,Parthenos sylvia philippensis,Fruhstorfer,1898
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Phaedyma,columella,eremita,SHORT-BANDED SAILER,Phaedyma columella eremita,C.& R. Felder,1867
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Phaedyma,columella,ophianella,SHORT-BANDED SAILER,Phaedyma columella ophianella,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Tacola,magindana,magindana,SERGEANT,Tacola magindana magindana,SEMPER,1878
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Tanaecia,aruna,palawana,SHORT-BANDED VISCOUNT,Tanaecia aruna palawana,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Tanaecia,calliphorus,calliphorus,COUNT,Tanaecia calliphorus calliphorus,C.& R. Felder,1863
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Tanaecia,calliphorus,smaragdifera,COUNT,Tanaecia calliphorus smaragdifera,Fruhstorfer,1912
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Tanaecia,leucotaenia,aquamarina,COUNT,Tanaecia leucotaenia aquamarina,Fruhstorfer,1912
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Tanaecia,leucotaenia,leucotaenia,COUNT,Tanaecia leucotaenia leucotaenia,Semper,1878
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Tanaecia,lupina,howarthi,COUNT,Tanaecia lupina howarthi,Jumalon,1975
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Tarattia,cosmia,cosmia,SERGEANT,Tarattia cosmia cosmia,Semper,1878
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Tarattia,gutama,canlaonensis,SERGEANT,Tarattia gutama canlaonensis,OKANO & OKANO,1986
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Tarattia,gutama,gutama,SERGEANT,Tarattia gutama gutama,Moore,1858
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Tarattia,gutama,teldeniya,SERGEANT,Tarattia gutama teldeniya,Fruhstorfer,1912
Rhopalocera,Nymphalidae,Satyrinae,,Acrophtalmia,artemis,artemis,PALE RINGLETS,Acrophtalmia artemis artemis,C.& R. Felder,1861
Rhopalocera,Nymphalidae,Satyrinae,,Culapa,bisaya,,BISAYA BUSHBROWN,Culapa bisaya,Felder,1863
Rhopalocera,Nymphalidae,Satyrinae,,Culapa,tagala,mataurus,TAGALA BUSHBROWN,Culapa tagala mataurus,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,,Culapa,tagala,palawana,TAGALA BUSHBROWN,Culapa tagala palawana,FRUHSTORFER,1908
Rhopalocera,Nymphalidae,Satyrinae,,Culapa,tagala,tagala,TAGALA BUSHBROWN,Culapa tagala tagala,C.& R.Felder,1863
Rhopalocera,Nymphalidae,Satyrinae,,Culapa,tagala,venostes,TAGALA BUSHBROWN,Culapa tagala venostes,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,,Elymnias,beza,beza,PALMFLY,Elymnias beza beza,Hewitson,1877
Rhopalocera,Nymphalidae,Satyrinae,,Elymnias,congruens,endida,PALMFLY,Elymnias congruens endida,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,,Elymnias,melias,melias,PALMFLY,Elymnias melias melias,C.& R. Felder,1863
Rhopalocera,Nymphalidae,Satyrinae,,Elymnias,parce,parce,TAWNY PALMFLY,Elymnias parce parce,Staudinger,1889
Rhopalocera,Nymphalidae,Satyrinae,,Elymnias,sansoni,sansoni,PALMFLY,Elymnias sansoni sansoni,Jumalon,1975
Rhopalocera,Nymphalidae,Satyrinae,,Erites,argentina,ochreana,EYED CYCLOPS,Erites argentina ochreana,Staudinger,1889
Rhopalocera,Nymphalidae,Satyrinae,,Lethe,chandica,byzaccus,ANGLED RED FORESTER,Lethe chandica byzaccus,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,,Lethe,chandica,negrito,ANGLED RED FORESTER,Lethe chandica negrito,C.& R. Felder,1863
Rhopalocera,Nymphalidae,Satyrinae,,Lethe,europa,alaca,BAMBOO TREE-BROWN,Lethe europa alaca,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,,Lethe,europa,cevanna,BAMBOO TREE-BROWN,Lethe europa cevanna,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,,Melanitis,atrax,atrax,EVENING BROWN,Melanitis atrax atrax,C. & R. Felder,1863
Rhopalocera,Nymphalidae,Satyrinae,,Melanitis,atrax,cajetana,EVENING BROWN,Melanitis atrax cajetana,Semper,1886
Rhopalocera,Nymphalidae,Satyrinae,,Melanitis,atrax,lucillus,EVENING BROWN,Melanitis atrax lucillus,Fruhstorfer,1908
Rhopalocera,Nymphalidae,Satyrinae,,Melanitis,leda,leda,COMMON EVENING BROWN,Melanitis leda leda,Linnaeus,1758
Rhopalocera,Nymphalidae,Satyrinae,,Mycalesis,aramis,,ARAMIS BUSHBROWN,Mycalesis aramis,Hewitson,1866
Rhopalocera,Nymphalidae,Satyrinae,,Mycalesis,frederici,,FREDERICI BUSHBROWN,Mycalesis frederici,AOKI & UEMURA,1982
Rhopalocera,Nymphalidae,Satyrinae,,Mycalesis,igoleta,igoleta,IGOLETA BUSHBROWN,Mycalesis igoleta igoleta,C.& R.Felder,1863
Rhopalocera,Nymphalidae,Satyrinae,,Mycalesis,igoleta,,IGOLETA BUSHBROWN,Mycalesis igoleta,Felder & Felder,1863
Rhopalocera,Nymphalidae,Satyrinae,,Mycalesis,janardana,micromede,JANARDANA BUSH BROWN,Mycalesis janardana micromede,FRUHSTORFER,1900
Rhopalocera,Nymphalidae,Satyrinae,,Mycalesis,mineus,,DARK BRAND BUSHBROWN,Mycalesis mineus,Linnaeus,1758
Rhopalocera,Nymphalidae,Satyrinae,,Mycalesis,mineus,philippina,DARK BRAND BUSHBROWN,Mycalesis mineus philippina,Moore,1892
Rhopalocera,Nymphalidae,Satyrinae,,Mycalesis,orseis,flavotincta,PURPLE BUSHBROWN,Mycalesis orseis flavotincta,Staudinger,1889
Rhopalocera,Nymphalidae,Satyrinae,,Mycalesis,perseus,acarya,BUSHBROWN,Mycalesis perseus acarya,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,,Mycalesis,perseus,caesonia,COMMON BUSHBROWN,Mycalesis perseus caesonia,Wallengren,1860
Rhopalocera,Nymphalidae,Satyrinae,,Mydosama,ita,imeldae,ITA BUSHBROWN,Mydosama ita imeldae,Aoki & Uemura,1982
Rhopalocera,Nymphalidae,Satyrinae,,Mydosama,ita,ita,ITA BUSHBROWN,Mydosama ita ita,C.& R. Felder,1863
Rhopalocera,Nymphalidae,Satyrinae,,Mydosama,teatus,teatus,TEATUS BUSHBROWN,Mydosama teatus teatus,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,,Mydosama,treadawayi,treadawayi,BUSHBROWN,Mydosama treadawayi treadawayi,Schroeder,1976
Rhopalocera,Nymphalidae,Satyrinae,,Neorina,lowii,princesa,MALAYAN OWL,Neorina lowii princesa,Staudinger,1889
Rhopalocera,Nymphalidae,Satyrinae,,Orsotriaena,medus,medus,DARK GRASS BROWN or MEDUS BROWN,Orsotriaena medus medus,Fabricius,1775
Rhopalocera,Nymphalidae,Satyrinae,,Ptychandra,leucogyne,,SATYR,Ptychandra leucogyne,FELDER & FELDER,1867
Rhopalocera,Nymphalidae,Satyrinae,,Ptychandra,lorquinii,lorquinii,LORQUIN'S SATYR,Ptychandra lorquinii lorquinii,C.& R. Felder,1861
Rhopalocera,Nymphalidae,Satyrinae,,Ragadia,luzonia,luzonia,STRIPED RINGLETS,Ragadia luzonia luzonia,C.& R.Felder,1861
Rhopalocera,Nymphalidae,Satyrinae,,Ragadia,luzonia,negrosensis,STRIPED RINGLETS,Ragadia luzonia negrosensis,Yamaguchi & Aoki,1982
Rhopalocera,Nymphalidae,Satyrinae,,Ragadia,luzonia,obscura,STRIPED RINGLETS,Ragadia luzonia obscura,Yamaguchi & Aoki,1982
Rhopalocera,Nymphalidae,Satyrinae,,Ragadia,maganda,,STRIPED RINGLETS,Ragadia maganda,Yamaguchi & Aoki,1982
Rhopalocera,Nymphalidae,Satyrinae,,Ragadia,melindena,melindena,STRIPED RINGLETS,Ragadia melindena melindena,FELDER & FELDER,1863
Rhopalocera,Nymphalidae,Satyrinae,,Ragadia,mindorana,,STRIPED RINGLETS,Ragadia mindorana,SEMPER,1892
Rhopalocera,Nymphalidae,Satyrinae,,Ragadia,tsukadai,,STRIPED RINGLETS,Ragadia tsukadai,Yamaguchi & Aoki,1982
Rhopalocera,Nymphalidae,Satyrinae,,Ypthima,sempera,aquillius,COMMON THREE-RING,Ypthima sempera aquillius,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,,Ypthima,sempera,chaboras,COMMON THREE-RING,Ypthima sempera chaboras,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,,Ypthima,sempera,sempera,COMMON THREE-RING,Ypthima sempera sempera,C.& R.Felder,1863
Rhopalocera,Nymphalidae,Satyrinae,,Ypthima,stellera,galeria,COMMON FIVE-RING,Ypthima stellera galeria,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,,Ypthima,stellera,stellera,COMMON FIVE-RING,Ypthima stellera stellera,Eschscholtz,1821
Rhopalocera,Nymphalidae,Satyrinae,,Zethera,hestioides,,WALLACEAN,Zethera hestioides,FELDER & FELDER,1861
Rhopalocera,Nymphalidae,Satyrinae,,Zethera,musa,,WALLACEAN,Zethera musa,C. & R. Felder,1861
Rhopalocera,Nymphalidae,Satyrinae,,Zethera,musides,,WALLACEAN,Zethera musides,Semper,1878
Rhopalocera,Nymphalidae,Satyrinae,,Zethera,pimplea,pimplea,WALLACEAN,Zethera pimplea pimplea,Erichson,1834
Rhopalocera,Nymphalidae,Satyrinae,,Zethera,pimplea,gadrosia,WALLACEAN,Zethera pimplea gadrosia,Fruhstorfer,1909
Rhopalocera,Nymphalidae,Satyrinae,,Zethera,thermaea,,WALLACEAN,Zethera thermaea,Hewitson,1877
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Amathusia,phidippus,pollicaris,PALMKING,Amathusia phidippus pollicaris,Butler,1870
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Amathuxidia,amythaon,perinthas,KOH-I-NOOR,Amathuxidia amythaon perinthas,FRUHSTORFER,1911
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Discophora,ogina,ogina,DUFFER,Discophora ogina ogina,Godart,1824
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Discophora,philippina,,PHILIPPINE DUFFER,Discophora philippina,Moore,1895
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Discophora,sp.,,DUFFER,Discophora sp.,,
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Faunis,phaon,,FAUN,Faunis phaon,Erichson,1834
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Faunis,phaon,carfinia,FAUN,Faunis phaon carfinia,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Faunis,phaon,leucis,FAUN,Faunis phaon leucis,Felder & Felder,1861
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Faunis,phaon,phaon,FAUN,Faunis phaon phaon,Erichson,1834
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Faunis,sappho,kleis,FAUN,Faunis sappho kleis,Semper,1878
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Faunis,sappho,sappho,FAUN,Faunis sappho sappho,Semper,1878
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Faunis,stomphax,plateni,LARGE FAUN or BANDED FAUN,Faunis stomphax plateni,Staudinger,1889
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Taenaris,horsfieldii,plateni,SILKY OWL,Taenaris horsfieldii plateni,Staudinger,1889
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Zeuxidia,amethystus,victrix,SATURN,Zeuxidia amethystus victrix,Staudinger,1889
Rhopalocera,Nymphalidae,Satyrinae,Amathusiini,Zeuxidia,sibulana,sibulana,SATURN,Zeuxidia sibulana sibulana,HONRATH,1884
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,aristeus,hermocrates,CHAIN SWORDTAIL,Arisbe aristeus hermocrates,C. & R. Felder,1865
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,arycles,perinthus,SPOTTED JAY,Arisbe arycles perinthus,FRUHSTORFER,1915
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,bathycles,bathycloides,VEINED-JAY,Arisbe bathycles bathycloides,Honrath,1884
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,decolor,decolor,SWORDTAILS,Arisbe decolor decolor,STAUDINGER,1888
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,decolor,neozebraica,SWORDTAILS,Arisbe decolor neozebraica,Page,1987
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,decolor,tigris,SWORDTAILS,Arisbe decolor tigris,SEMPER,1893
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,doson,gyndes,COMMON JAY,Arisbe doson gyndes,Fruhstorfer,1907
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,doson,nauta,COMMON JAY,Arisbe doson nauta,Tsukada & Nishiyama,1980
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,euphrates,boholensis,EUPHRATES SWORDTAILS,Arisbe euphrates boholensis,Page,1987
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,euphrates,euphrates,EUPHRATES SWORDTAILS,Arisbe euphrates euphrates,Felder & Felder,1862
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,eurypylus,gordion,GREAT JAY,Arisbe eurypylus gordion,C.& R. Felder,1864
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Arisbe,stratocles,senectus,ZEBRA,Arisbe stratocles senectus,Tsukada & Nishiyama,1980
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Graphium,agamemnon,agamemnon,TAILED JAY,Graphium agamemnon agamemnon,Linnaeus,1758
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Graphium,codrus,melanthus,EASTERN OLIVE TRIANGLE,Graphium codrus melanthus,Felder & Felder,1862
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Graphium,sarpedon,colus,COMMON BLUEBOTTLE,Graphium sarpedon colus,Fruhstorfer,1907
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Graphium,sarpedon,pagus,COMMON BLUEBOTTLE,Graphium sarpedon pagus,Fruhstorfer,1907
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Lamproptera,curius,curius,WHITE DRAGONTAIL,Lamproptera curius curius,Fabricius,1787
Rhopalocera,Papilionidae,Papilioninae,Leptocircini,Lamproptera,meges,decius,GREEN DRAGONTAIL,Lamproptera meges decius,C.& R. Felder,1862
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Achillides,karna,irauana,JUNGLE JADE,Achillides karna irauana,Jumalon,1975
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Achillides,palinurus,angustatus,BANDED PEACOCK,Achillides palinurus angustatus,Staudinger,1888
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Achillides,palinurus,daedalus,BANDED PEACOCK,Achillides palinurus daedalus,C.& R. Felder,1861
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Chilasa,clytia,palephates,COMMON MIME,Chilasa clytia palephates,Westwood,1845
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Chilasa,clytia,visayensis,COMMON MIME,Chilasa clytia visayensis,Okano & Okano,1987
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Chilasa,osmana,,MIME,Chilasa osmana,Jumalon,1967
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Menelaides,deiphobus,rumanzovia,SCARLET MORMON,Menelaides deiphobus rumanzovia,Eschscholtz,1821
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Menelaides,helenus,hystaspes,RED HELEN,Menelaides helenus hystaspes,C.& R. Felder,1862
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Menelaides,helenus,palawanicus,RED HELEN,Menelaides helenus palawanicus,Staudinger,1888
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Menelaides,hipponous,hipponous,BANDED MORMON,Menelaides hipponous hipponous,C.& R. Felder,1862
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Menelaides,memnon,lowii,GREAT YELLOW MORMON,Menelaides memnon lowii,H.Druce,1873
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Menelaides,polytes,ledebouria,COMMON MORMON,Menelaides polytes ledebouria,Eschscholtz,1821
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Papilio,demoleus,demoleus,COMMON LIME,Papilio demoleus demoleus,Linnaeus,1758
Rhopalocera,Papilionidae,Papilioninae,Papilionini,Papilio,demolion,delostenus,BANDED SWALLOWTAIL,Papilio demolion delostenus,ROTHSCHILD,1908
Rhopalocera,Papilionidae,Papilioninae,Troidini,Atrophaneura,semperi,aphthonia,BATWING,Atrophaneura semperi aphthonia,ROTHSCHILD,1908
Rhopalocera,Papilionidae,Papilioninae,Troidini,Atrophaneura,semperi,baglantis,BATWING,Atrophaneura semperi baglantis,Rothschild,1908
Rhopalocera,Papilionidae,Papilioninae,Troidini,Atrophaneura,semperi,semperi,BATWING,Atrophaneura semperi semperi,C.& R. Felder,1861
Rhopalocera,Papilionidae,Papilioninae,Troidini,Atrophaneura,semperi,supernotatus,BATWING,Atrophaneura semperi supernotatus,Rothschild,1895
Rhopalocera,Papilionidae,Papilioninae,Troidini,Pachliopta,antiphus,brevicauda,BLACK ROSE,Pachliopta antiphus brevicauda,STAUDINGER,1889
Rhopalocera,Papilionidae,Papilioninae,Troidini,Pachliopta,aristolochiae,interpositus,COMMON ROSE,Pachliopta aristolochiae interpositus,Fruhstorfer,1904
Rhopalocera,Papilionidae,Papilioninae,Troidini,Pachliopta,kotzebuea,bilara,PINK ROSE,Pachliopta kotzebuea bilara,Page & Treadaway,1995
Rhopalocera,Papilionidae,Papilioninae,Troidini,Pachliopta,kotzebuea,calataganensis,PINK ROSE,Pachliopta kotzebuea calataganensis,Page & Treadaway,2011
Rhopalocera,Papilionidae,Papilioninae,Troidini,Pachliopta,kotzebuea,deseileus,PINK ROSE,Pachliopta kotzebuea deseileus,Fruhstorfer,1911
Rhopalocera,Papilionidae,Papilioninae,Troidini,Pachliopta,kotzebuea,tindongana,PINK ROSE,Pachliopta kotzebuea tindongana,Page & Treadaway,1995
Rhopalocera,Papilionidae,Papilioninae,Troidini,Trogonoptera,brookiana,,RAJAH BROOKE'S BIRDWING,Trogonoptera brookiana,Wallace,1855
Rhopalocera,Papilionidae,Papilioninae,Troidini,Trogonoptera,trojana,,PALAWAN BIRDWING,Trogonoptera trojana,Honrath,1886
Rhopalocera,Papilionidae,Papilioninae,Troidini,Troides,magellanus,magellanus,MAGELLAN BIRDWING,Troides magellanus magellanus,C.& R. Felder,1862
Rhopalocera,Papilionidae,Papilioninae,Troidini,Troides,rhadamantus,plateni,DR. PLATEN'S BIRDWING,Troides rhadamantus plateni,Staudinger,1888
Rhopalocera,Papilionidae,Papilioninae,Troidini,Troides,rhadamantus,rhadamantus,GOLDEN BIRDWING,Troides rhadamantus rhadamantus,Lucas,1835
Rhopalocera,Pieridae,Coliadinae,,Catopsilia,pomona,pomona,LEMON EMIGRANT,Catopsilia pomona pomona,Fabricius,1775
Rhopalocera,Pieridae,Coliadinae,,Catopsilia,pyranthe,pyranthe,MOTTLED EMIGRANT,Catopsilia pyranthe pyranthe,Linnaeus,1758
Rhopalocera,Pieridae,Coliadinae,,Catopsilia,scylla,asema,ORANGE EMIGRANT,Catopsilia scylla asema,Staudinger,1885
Rhopalocera,Pieridae,Coliadinae,,Catopsilia,scylla,cornelia,ORANGE EMIGRANT,Catopsilia scylla cornelia,Fabricius,1787
Rhopalocera,Pieridae,Coliadinae,,Eurema,alitha,alitha,SCALLOPED GRASS YELLOW,Eurema alitha alitha,Felder & Felder,1862
Rhopalocera,Pieridae,Coliadinae,,Eurema,alitha,jalendra,SCALLOPED GRASS YELLOW,Eurema alitha jalendra,Fruhstorfer,1910
Rhopalocera,Pieridae,Coliadinae,,Eurema,blanda,vallivolans,THREE-SPOT GRASS YELLOW,Eurema blanda vallivolans,Butler,1863
Rhopalocera,Pieridae,Coliadinae,,Eurema,blanda,visellia,THREE-SPOT GRASS YELLOW,Eurema blanda visellia,Fruhstorfer,1910
Rhopalocera,Pieridae,Coliadinae,,Eurema,brigitta,baguioensis,SMALL GRASS YELLOW,Eurema brigitta baguioensis,"Schroeder, Treadaway & Nuyda",1990
